2.826299E+02	0.000000E+00	1.000000E-03	2.000000E+01
6.016264E+02	1.000000E-01	1.000000E-03	2.000000E+01
6.730439E+02	2.000000E-01	1.000000E-03	2.000000E+01
7.226437E+02	3.000000E-01	1.000000E-03	2.000000E+01
7.572097E+02	4.000000E-01	1.000000E-03	2.000000E+01
7.814019E+02	5.000000E-01	1.000000E-03	2.000000E+01
7.984361E+02	6.000000E-01	1.000000E-03	2.000000E+01
8.105310E+02	7.000000E-01	1.000000E-03	2.000000E+01
8.192176E+02	8.000000E-01	1.000000E-03	2.000000E+01
8.255526E+02	9.000000E-01	1.000000E-03	2.000000E+01
8.302648E+02	1.000000E+00	1.000000E-03	2.000000E+01
8.338573E+02	1.100000E+00	1.000000E-03	2.000000E+01
8.366771E+02	1.200000E+00	1.000000E-03	2.000000E+01
8.389638E+02	1.300000E+00	1.000000E-03	2.000000E+01
8.408826E+02	1.400000E+00	1.000000E-03	2.000000E+01
8.425476E+02	1.500000E+00	1.000000E-03	2.000000E+01
8.440374E+02	1.600000E+00	1.000000E-03	2.000000E+01
8.454063E+02	1.700000E+00	1.000000E-03	2.000000E+01
8.466918E+02	1.800000E+00	1.000000E-03	2.000000E+01
8.479198E+02	1.900000E+00	1.000000E-03	2.000000E+01
8.491081E+02	2.000000E+00	1.000000E-03	2.000000E+01
8.502690E+02	2.100000E+00	1.000000E-03	2.000000E+01
8.514110E+02	2.200000E+00	1.000000E-03	2.000000E+01
8.525399E+02	2.300000E+00	1.000000E-03	2.000000E+01
8.536598E+02	2.400000E+00	1.000000E-03	2.000000E+01
8.547735E+02	2.500000E+00	1.000000E-03	2.000000E+01
8.558830E+02	2.600000E+00	1.000000E-03	2.000000E+01
8.569894E+02	2.700000E+00	1.000000E-03	2.000000E+01
8.580938E+02	2.800000E+00	1.000000E-03	2.000000E+01
8.591969E+02	2.900000E+00	1.000000E-03	2.000000E+01
8.602989E+02	3.000000E+00	1.000000E-03	2.000000E+01
8.614003E+02	3.100000E+00	1.000000E-03	2.000000E+01
8.625012E+02	3.200000E+00	1.000000E-03	2.000000E+01
8.636018E+02	3.300000E+00	1.000000E-03	2.000000E+01
8.647022E+02	3.400000E+00	1.000000E-03	2.000000E+01
8.658024E+02	3.500000E+00	1.000000E-03	2.000000E+01
8.669025E+02	3.600000E+00	1.000000E-03	2.000000E+01
8.680026E+02	3.700000E+00	1.000000E-03	2.000000E+01
8.691026E+02	3.800000E+00	1.000000E-03	2.000000E+01
8.702025E+02	3.900000E+00	1.000000E-03	2.000000E+01
8.713025E+02	4.000000E+00	1.000000E-03	2.000000E+01
8.724024E+02	4.100000E+00	1.000000E-03	2.000000E+01
8.735023E+02	4.200000E+00	1.000000E-03	2.000000E+01
8.746022E+02	4.300000E+00	1.000000E-03	2.000000E+01
8.757021E+02	4.400000E+00	1.000000E-03	2.000000E+01
8.768020E+02	4.500000E+00	1.000000E-03	2.000000E+01
8.779019E+02	4.600000E+00	1.000000E-03	2.000000E+01
8.790018E+02	4.700000E+00	1.000000E-03	2.000000E+01
8.801017E+02	4.800000E+00	1.000000E-03	2.000000E+01
8.812015E+02	4.900000E+00	1.000000E-03	2.000000E+01
8.823014E+02	5.000000E+00	1.000000E-03	2.000000E+01
8.834013E+02	5.100000E+00	1.000000E-03	2.000000E+01
8.845012E+02	5.200000E+00	1.000000E-03	2.000000E+01
8.856011E+02	5.300000E+00	1.000000E-03	2.000000E+01
8.867010E+02	5.400000E+00	1.000000E-03	2.000000E+01
8.878009E+02	5.500000E+00	1.000000E-03	2.000000E+01
8.889007E+02	5.600000E+00	1.000000E-03	2.000000E+01
8.900006E+02	5.700000E+00	1.000000E-03	2.000000E+01
8.911005E+02	5.800000E+00	1.000000E-03	2.000000E+01
8.922004E+02	5.900000E+00	1.000000E-03	2.000000E+01
8.933003E+02	6.000000E+00	1.000000E-03	2.000000E+01
2.938251E+02	0.000000E+00	1.000000E-02	2.000000E+01
6.254573E+02	1.000000E-01	1.000000E-02	2.000000E+01
6.997037E+02	2.000000E-01	1.000000E-02	2.000000E+01
7.512681E+02	3.000000E-01	1.000000E-02	2.000000E+01
7.872033E+02	4.000000E-01	1.000000E-02	2.000000E+01
8.123538E+02	5.000000E-01	1.000000E-02	2.000000E+01
8.300627E+02	6.000000E-01	1.000000E-02	2.000000E+01
8.426366E+02	7.000000E-01	1.000000E-02	2.000000E+01
8.516674E+02	8.000000E-01	1.000000E-02	2.000000E+01
8.582533E+02	9.000000E-01	1.000000E-02	2.000000E+01
8.631522E+02	1.000000E+00	1.000000E-02	2.000000E+01
8.668870E+02	1.100000E+00	1.000000E-02	2.000000E+01
8.698185E+02	1.200000E+00	1.000000E-02	2.000000E+01
8.721958E+02	1.300000E+00	1.000000E-02	2.000000E+01
8.741906E+02	1.400000E+00	1.000000E-02	2.000000E+01
8.759215E+02	1.500000E+00	1.000000E-02	2.000000E+01
8.774703E+02	1.600000E+00	1.000000E-02	2.000000E+01
8.788934E+02	1.700000E+00	1.000000E-02	2.000000E+01
8.802299E+02	1.800000E+00	1.000000E-02	2.000000E+01
8.815065E+02	1.900000E+00	1.000000E-02	2.000000E+01
8.827419E+02	2.000000E+00	1.000000E-02	2.000000E+01
8.839487E+02	2.100000E+00	1.000000E-02	2.000000E+01
8.851359E+02	2.200000E+00	1.000000E-02	2.000000E+01
8.863096E+02	2.300000E+00	1.000000E-02	2.000000E+01
8.874739E+02	2.400000E+00	1.000000E-02	2.000000E+01
8.886317E+02	2.500000E+00	1.000000E-02	2.000000E+01
8.897851E+02	2.600000E+00	1.000000E-02	2.000000E+01
8.909354E+02	2.700000E+00	1.000000E-02	2.000000E+01
8.920835E+02	2.800000E+00	1.000000E-02	2.000000E+01
8.932303E+02	2.900000E+00	1.000000E-02	2.000000E+01
8.943760E+02	3.000000E+00	1.000000E-02	2.000000E+01
8.955210E+02	3.100000E+00	1.000000E-02	2.000000E+01
8.966655E+02	3.200000E+00	1.000000E-02	2.000000E+01
8.978097E+02	3.300000E+00	1.000000E-02	2.000000E+01
8.989536E+02	3.400000E+00	1.000000E-02	2.000000E+01
9.000974E+02	3.500000E+00	1.000000E-02	2.000000E+01
9.012411E+02	3.600000E+00	1.000000E-02	2.000000E+01
9.023848E+02	3.700000E+00	1.000000E-02	2.000000E+01
9.035283E+02	3.800000E+00	1.000000E-02	2.000000E+01
9.046719E+02	3.900000E+00	1.000000E-02	2.000000E+01
9.058154E+02	4.000000E+00	1.000000E-02	2.000000E+01
9.069589E+02	4.100000E+00	1.000000E-02	2.000000E+01
9.081023E+02	4.200000E+00	1.000000E-02	2.000000E+01
9.092458E+02	4.300000E+00	1.000000E-02	2.000000E+01
9.103893E+02	4.400000E+00	1.000000E-02	2.000000E+01
9.115327E+02	4.500000E+00	1.000000E-02	2.000000E+01
9.126762E+02	4.600000E+00	1.000000E-02	2.000000E+01
9.138196E+02	4.700000E+00	1.000000E-02	2.000000E+01
9.149631E+02	4.800000E+00	1.000000E-02	2.000000E+01
9.161066E+02	4.900000E+00	1.000000E-02	2.000000E+01
9.172500E+02	5.000000E+00	1.000000E-02	2.000000E+01
9.183935E+02	5.100000E+00	1.000000E-02	2.000000E+01
9.195369E+02	5.200000E+00	1.000000E-02	2.000000E+01
9.206804E+02	5.300000E+00	1.000000E-02	2.000000E+01
9.218238E+02	5.400000E+00	1.000000E-02	2.000000E+01
9.229673E+02	5.500000E+00	1.000000E-02	2.000000E+01
9.241107E+02	5.600000E+00	1.000000E-02	2.000000E+01
9.252542E+02	5.700000E+00	1.000000E-02	2.000000E+01
9.263976E+02	5.800000E+00	1.000000E-02	2.000000E+01
9.275411E+02	5.900000E+00	1.000000E-02	2.000000E+01
9.286845E+02	6.000000E+00	1.000000E-02	2.000000E+01
3.050203E+02	0.000000E+00	1.000000E-01	2.000000E+01
6.492881E+02	1.000000E-01	1.000000E-01	2.000000E+01
7.263634E+02	2.000000E-01	1.000000E-01	2.000000E+01
7.798926E+02	3.000000E-01	1.000000E-01	2.000000E+01
8.171969E+02	4.000000E-01	1.000000E-01	2.000000E+01
8.433057E+02	5.000000E-01	1.000000E-01	2.000000E+01
8.616893E+02	6.000000E-01	1.000000E-01	2.000000E+01
8.747423E+02	7.000000E-01	1.000000E-01	2.000000E+01
8.841172E+02	8.000000E-01	1.000000E-01	2.000000E+01
8.909540E+02	9.000000E-01	1.000000E-01	2.000000E+01
8.960396E+02	1.000000E+00	1.000000E-01	2.000000E+01
8.999166E+02	1.100000E+00	1.000000E-01	2.000000E+01
9.029599E+02	1.200000E+00	1.000000E-01	2.000000E+01
9.054277E+02	1.300000E+00	1.000000E-01	2.000000E+01
9.074985E+02	1.400000E+00	1.000000E-01	2.000000E+01
9.092954E+02	1.500000E+00	1.000000E-01	2.000000E+01
9.109032E+02	1.600000E+00	1.000000E-01	2.000000E+01
9.123806E+02	1.700000E+00	1.000000E-01	2.000000E+01
9.137680E+02	1.800000E+00	1.000000E-01	2.000000E+01
9.150932E+02	1.900000E+00	1.000000E-01	2.000000E+01
9.163756E+02	2.000000E+00	1.000000E-01	2.000000E+01
9.176285E+02	2.100000E+00	1.000000E-01	2.000000E+01
9.188609E+02	2.200000E+00	1.000000E-01	2.000000E+01
9.200793E+02	2.300000E+00	1.000000E-01	2.000000E+01
9.212879E+02	2.400000E+00	1.000000E-01	2.000000E+01
9.224899E+02	2.500000E+00	1.000000E-01	2.000000E+01
9.236872E+02	2.600000E+00	1.000000E-01	2.000000E+01
9.248813E+02	2.700000E+00	1.000000E-01	2.000000E+01
9.260732E+02	2.800000E+00	1.000000E-01	2.000000E+01
9.272636E+02	2.900000E+00	1.000000E-01	2.000000E+01
9.284530E+02	3.000000E+00	1.000000E-01	2.000000E+01
9.296416E+02	3.100000E+00	1.000000E-01	2.000000E+01
9.308298E+02	3.200000E+00	1.000000E-01	2.000000E+01
9.320175E+02	3.300000E+00	1.000000E-01	2.000000E+01
9.332051E+02	3.400000E+00	1.000000E-01	2.000000E+01
9.343925E+02	3.500000E+00	1.000000E-01	2.000000E+01
9.355798E+02	3.600000E+00	1.000000E-01	2.000000E+01
9.367669E+02	3.700000E+00	1.000000E-01	2.000000E+01
9.379541E+02	3.800000E+00	1.000000E-01	2.000000E+01
9.391412E+02	3.900000E+00	1.000000E-01	2.000000E+01
9.403283E+02	4.000000E+00	1.000000E-01	2.000000E+01
9.415153E+02	4.100000E+00	1.000000E-01	2.000000E+01
9.427024E+02	4.200000E+00	1.000000E-01	2.000000E+01
